-10.91841746,-37.06266105
-10.91837862,-37.06279615
-10.91831496,-37.06300964
-10.9183473,-37.06299321
-10.91837899,-37.06298774
-10.91837791,-37.06298758
-10.918378,-37.06298698
-10.91837822,-37.06298652
-10.91841453,-37.06321011
-10.91847828,-37.06394916
-10.91861829,-37.06397188
-10.91861297,-37.06398652
-10.91861178,-37.06398627
-10.91861355,-37.06398464
-10.91861037,-37.06398528
-10.91861033,-37.06398535
-10.91861101,-37.06398616
-10.91861229,-37.06398567
-10.91861452,-37.06398519
-10.91852107,-37.06433786
-10.91854463,-37.06535452
-10.91862404,-37.06630359
-10.91879595,-37.06735107
-10.91863274,-37.06821768
-10.91867692,-37.06827064
-10.91864985,-37.06846654
-10.91861474,-37.06844821
-10.91861158,-37.06845233
-10.91861335,-37.06844958
-10.91863853,-37.06863415
-10.91866434,-37.06936379
-10.91857642,-37.06997517
-10.91855849,-37.07080263
-10.91839213,-37.07178178
-10.91835998,-37.07254682
-10.91817896,-37.07257863
-10.91805938,-37.07302097
-10.91824085,-37.07327488
-10.91825536,-37.07351718
-10.9182579,-37.07365122
-10.91824237,-37.07365167
-10.91824648,-37.07364797
-10.9182473,-37.07364716
-10.91824587,-37.07364717
-10.9182463,-37.07364646
-10.91824667,-37.07364626
-10.91824711,-37.07364598
-10.91829794,-37.07417675
-10.91832389,-37.07471123
-10.91834816,-37.07553953
-10.91838258,-37.07596903
-10.91830836,-37.076009
-10.91831556,-37.07602092
-10.91835704,-37.07625065
-10.91840705,-37.07718778
-10.91836099,-37.07770235
-10.91843053,-37.07811014
-10.91859487,-37.07820678
-10.91832849,-37.07835976
-10.91841839,-37.07871173
-10.91858561,-37.07912875
-10.91853693,-37.08029196
-10.91847022,-37.08132272
-10.91864122,-37.08232053
-10.91878421,-37.08390708
-10.91902161,-37.08549171
-10.91957646,-37.08678353
-10.91990603,-37.08762652
-10.92011327,-37.08811781
-10.92026249,-37.08852046
-10.92027593,-37.08896067
-10.92028812,-37.08971096
-10.92086275,-37.09022295
-10.92119806,-37.09125864
-10.92158668,-37.09245244
-10.9219998,-37.09341251
-10.92227813,-37.09389165
-10.92251669,-37.09491899
-10.9227356,-37.09633969
-10.92225014,-37.09771002
-10.92184819,-37.09906076
-10.92144139,-37.09987985
-10.92144481,-37.09995651
-10.92130557,-37.10039003
-10.92115916,-37.1016734
-10.92137987,-37.10308411
-10.92125626,-37.10455606
-10.92161594,-37.10520467
-10.92292039,-37.10514096
-10.92374638,-37.10509667
-10.92379817,-37.10503713
-10.92420939,-37.10468552
-10.9437771907,-37.052344206
-10.9438011337,-37.05243689
-10.9438011337,-37.05243689
-10.9438011337,-37.05243689
-10.9438974733,-37.0527193316
-10.9439140119,-37.0527801358
-10.9439105497,-37.0527958234
-10.9439100238,-37.0527750952
-10.9439056839,-37.0527647465
-10.9438914772,-37.0527540242
-10.943885061,-37.0527286312
-10.9438862538,-37.0527222395
-10.9438928935,-37.0527400477
-10.9439352657,-37.0525916425
-10.9440109973,-37.0522557222
-10.9441445685,-37.0518514895
-10.9443117188,-37.0514325009
-10.9449109274,-37.051153293
-10.9456223642,-37.0511383397
-10.9463980237,-37.0511117866
-10.93485197,-37.11437566
-10.93492009,-37.1143571
-10.93490567,-37.11436008
-10.9045158,-37.0607683
-10.9048774,-37.0609022
-10.9069758,-37.0617381
-10.9074139,-37.0617585
-10.90991479,-37.06368091
-10.91037043,-37.0638204
-10.91039719,-37.06384897
-10.91038495,-37.06386146
-10.9104572,-37.0636817
-10.91038424,-37.06386212
-10.91038458,-37.06386257
-10.91038564,-37.06386298
-10.91038319,-37.06385827
-10.91037654,-37.06385919
-10.91037567,-37.06385283
-10.91037424,-37.06384896
-10.91037301,-37.06384548
-10.91037321,-37.06384589
-10.91037311,-37.06384677
-10.910262,-37.0636226
-10.9105103,-37.06415119
-10.91037788,-37.06479622
-10.91038532,-37.06537071
-10.9104725,-37.0649185
-10.9104264,-37.06620457
-10.91040452,-37.06645781
-10.91038959,-37.06645684
-10.91043627,-37.06645663
-10.91044507,-37.06629409
-10.91042012,-37.06624318
-10.91038071,-37.06631469
-10.91039497,-37.06640927
-10.91041107,-37.06643778
-10.91040914,-37.06642076
-10.91039895,-37.06646988
-10.91039716,-37.06647979
-10.91041009,-37.06653662
-10.91043595,-37.06646358
-10.91044148,-37.06646283
-10.91043338,-37.06648619
-10.91033576,-37.06699685
-10.91027397,-37.06750909
-10.91024523,-37.06806038
-10.91004311,-37.06880422
-10.9099356,-37.06941915
-10.90989355,-37.07009898
-10.90984273,-37.07062161
-10.90976656,-37.07119258
-10.9104811,-37.0679174
-10.90969177,-37.07241256
-10.90949516,-37.07304451
-10.90940338,-37.07327577
-10.90916893,-37.0732941
-10.90881333,-37.07322475
-10.90846584,-37.07312168
-10.90801207,-37.07306176
-10.90772421,-37.07302481
-10.90769975,-37.07298464
-10.90769193,-37.07305305
-10.90777704,-37.07306954
-10.90784553,-37.07307409
-10.90775859,-37.07305427
-10.90781961,-37.07305956
-10.90786137,-37.07306668
-10.90786423,-37.07306418
-10.90786553,-37.07306422
-10.90786645,-37.07306475
-10.90786514,-37.07306513
-10.90786477,-37.07306509
-10.90786444,-37.0730652
-10.90786443,-37.07306534
-10.90786447,-37.07306531
-10.90786452,-37.07306529
-10.90786453,-37.07306525
-10.9078645,-37.07306523
-10.90786454,-37.07306523
-10.90786441,-37.07306516
-10.90786371,-37.07306541
-10.90781191,-37.07316389
-10.90763736,-37.07323866
-10.90766834,-37.0731602
-10.90766496,-37.07315978
-10.90767031,-37.07315811
-10.90767351,-37.07315911
-10.90768151,-37.07315784
-10.90768692,-37.0731559
-10.90768705,-37.07315616
-10.90768508,-37.073159
-10.9076254,-37.0730556
-10.9077563,-37.0732638
-10.9077563,-37.0732638
-10.9077563,-37.0732638
-10.9077563,-37.0732638
-10.9077563,-37.0732638
-10.9077559,-37.0732637
-10.9077559,-37.0732637
-10.9077559,-37.0732637
-10.9077548,-37.0732621
-10.9077548,-37.0732621
-10.90767455,-37.07316693
-10.90767319,-37.07317485
-10.9076707,-37.07318221
-10.90766922,-37.07318769
-10.90766889,-37.0731913
-10.90766849,-37.07319195
-10.90766085,-37.07319762
-10.90774715,-37.07319651
-10.9077167,-37.0732121
-10.90542032,-37.04819449
-10.90688266,-37.04819138
-10.90782693,-37.04809851
-10.90809637,-37.04810122
-10.90809532,-37.0481028
-10.90809546,-37.04810238
-10.9081052,-37.04810505
-10.90821053,-37.04810109
-10.90873292,-37.04809098
-10.90881375,-37.04875819
-10.90879913,-37.04899125
-10.90881853,-37.04935399
-10.9088382,-37.05021562
-10.90885085,-37.0512062
-10.90885896,-37.05223934
-10.90887542,-37.05237009
-10.90888581,-37.05236599
-10.9088792,-37.05236119
-10.908879,-37.0523613
-10.90887897,-37.05236133
-10.90887908,-37.05236184
-10.90887925,-37.05236193
-10.90887916,-37.05236232
-10.90888031,-37.05238124
-10.90901423,-37.05261118
-10.90985044,-37.05264657
-10.9107936,-37.05260385
-10.91128793,-37.05269182
-10.91130952,-37.05271182
-10.91131643,-37.05271003
-10.91131638,-37.05270946
-10.91131644,-37.05270941
-10.91143227,-37.05271666
-10.91178154,-37.05270394
-10.91236017,-37.05273264
-10.91239461,-37.05271299
-10.91241785,-37.05269624
-10.91241363,-37.0526976
-10.91241079,-37.05269947
-10.91287302,-37.05276819
-10.91292392,-37.05277988
-10.91327659,-37.05276669
-10.91415117,-37.05275218
-10.91495188,-37.05273417
-10.91496974,-37.05215649
-10.9149677,-37.05136187
-10.91497338,-37.05058764
-10.91496995,-37.05030794
-10.91496585,-37.04945366
-10.91495289,-37.04837212
-10.91492666,-37.04793266
-10.9154707,-37.04776878
-10.9164315,-37.04755438
-10.91754675,-37.04716886
-10.91769218,-37.04709118
-10.91810692,-37.0469302
-10.91830395,-37.0470265
-10.91830991,-37.0471823
-10.9183291,-37.04789938
-10.91833195,-37.04793058
-10.91834546,-37.04793107
-10.91834466,-37.04793116
-10.91835246,-37.04833939
-10.91834766,-37.04877383
-10.91838263,-37.04880066
-10.91838436,-37.04879317
-10.91838504,-37.04883652
-10.9183568,-37.04934469
-10.91837932,-37.04946533
-10.91840019,-37.04948704
-10.91842577,-37.05018411
-10.91843672,-37.0509644
-10.91843705,-37.05104008
-10.91844653,-37.05104291
-10.91843375,-37.05144372
-10.91840768,-37.05230779
-10.91838656,-37.05247549
-10.91839701,-37.0524806
-10.91839752,-37.0524812
-10.91839744,-37.05248117
-10.91840084,-37.05276094
-10.91842085,-37.05350222
-10.91844609,-37.05396258
-10.91842658,-37.05428625
-10.91843082,-37.05427083
-10.91843453,-37.05428462
-10.91843585,-37.05428381
-10.91842443,-37.0544715
-10.91849376,-37.05466126
-10.91845835,-37.05466794
-10.91846788,-37.05466888
-10.91846515,-37.05467152
-10.91850948,-37.0554206
-10.91847707,-37.05563209
-10.91848641,-37.05582653
-10.91848739,-37.05660023
-10.91851866,-37.05669263
-10.91852299,-37.05686276
-10.91846154,-37.05698656
-10.91844117,-37.05698978
-10.91843684,-37.05699138
-10.91843657,-37.05699116
-10.91842257,-37.05705144
-10.91849069,-37.05770009
-10.91848882,-37.05861348
-10.91845581,-37.0588178
-10.91844748,-37.05883368
-10.91847247,-37.05965045
-10.91859661,-37.06049115
-10.91856505,-37.06149714
-10.91869476,-37.06279455
-10.91859068,-37.06408679
-10.91859419,-37.06415096
-10.91858553,-37.06414306
-10.91858083,-37.06414215
-10.91858146,-37.06414188
-10.91858273,-37.06414125
-10.91858285,-37.06414109
-10.91858276,-37.06414071
-10.91858274,-37.06414038
-10.91855532,-37.0645434
-10.91863649,-37.06557188
-10.91866141,-37.06580983
-10.91866441,-37.06610947
-10.91867941,-37.06713852
-10.91868266,-37.06809659
-10.91863953,-37.06822028
-10.9186659,-37.06856735
-10.91867465,-37.06856386
-10.91867849,-37.06859656
-10.91866908,-37.06912704
-10.91865205,-37.06996072
-10.91859789,-37.07080823
-10.91863396,-37.07076615
-10.91863365,-37.07076375
-10.91863391,-37.07076374
-10.91861796,-37.07089762
-10.91845358,-37.0718163
-10.91835186,-37.0724233
-10.91835338,-37.0725683
-10.91831338,-37.07322569
-10.9183142,-37.07349223
-10.91832067,-37.07348685
-10.91832039,-37.0734867
-10.91832038,-37.07348678
-10.91832031,-37.07348701
-10.91831564,-37.07382692
-10.91830293,-37.07403445
-10.91830898,-37.07412932
-10.91831836,-37.07419686
-10.91832134,-37.07419849
-10.9183278,-37.07419625
-10.91832944,-37.07419579
-10.91832958,-37.07419529
-10.91832968,-37.07419532
-10.91832977,-37.07419536
-10.91832858,-37.07424334
-10.91831282,-37.07518683
-10.91833099,-37.07639977
-10.91840824,-37.0777744
-10.91849951,-37.07861672
-10.91845452,-37.07862479
-10.91848634,-37.07914864
-10.91857345,-37.0800367
-10.91862898,-37.0811015
-10.91859219,-37.08148031
-10.91861545,-37.08191268
-10.91871241,-37.08309159
-10.91886331,-37.08459254
-10.91930283,-37.08603994
-10.91976034,-37.08729571
-10.92013428,-37.08829363
-10.92030583,-37.08884993
-10.92032012,-37.08970807
-10.92088373,-37.09034097
-10.92127412,-37.09139195
-10.92173602,-37.09259479
-10.92215114,-37.0937036
-10.9222773,-37.0940131
-10.92231795,-37.09408497
-10.92260962,-37.09483125
-10.92274161,-37.09607361
-10.92232907,-37.09745904
-10.92191838,-37.09877962
-10.92140382,-37.10007076
-10.92136317,-37.10019156
-10.92128902,-37.10063571
-10.92126559,-37.10172765
-10.92135036,-37.10325494
-10.92123861,-37.1046231
-10.92183621,-37.10517821
-10.92305273,-37.1051427
-10.92372149,-37.1051285
-10.92376114,-37.10506548
-10.89686935,-37.05346637
-10.91084681,-37.07166612
-10.91084827,-37.07166627
-10.91084866,-37.07166643
-10.91084876,-37.07166642
-10.91084877,-37.07166648
-10.91084878,-37.07166644
-10.91084879,-37.0716664
-10.91108778,-37.07134133
-10.91101406,-37.07097936
-10.91106469,-37.07039257
-10.91116368,-37.06980669
-10.9112987,-37.06916358
-10.91136723,-37.06848953
-10.91139371,-37.06808087
-10.91138729,-37.06777591
-10.91140065,-37.06747087
-10.91147758,-37.06711645
-10.91151886,-37.0668637
-10.91146682,-37.06645663
-10.91145419,-37.06586694
-10.91145156,-37.06537729
-10.91143917,-37.0650615
-10.91142248,-37.06492729
-10.9113822,-37.06471988
-10.91137874,-37.06437949
-10.91128405,-37.06416269
-10.91106123,-37.06400982
-10.9107417,-37.06391896
-10.91070748,-37.06374787
-10.91069302,-37.06379217
-10.9106894,-37.06379635
-10.91068961,-37.06379618
-10.91069017,-37.06379778
-10.91066955,-37.06381148
-10.91065168,-37.06382585
-10.91065187,-37.06382756
-10.91065149,-37.0638275
-10.91046345,-37.06376038
-10.91003268,-37.06359161
-10.90954249,-37.06323076
-10.90905153,-37.06283556
-10.90851284,-37.06246959
-10.90788971,-37.06204795
-10.90737506,-37.0616739
-10.90701436,-37.06134047
-10.90681351,-37.06104878
-10.90679137,-37.0610476
-10.90677751,-37.06104718
-10.9066537,-37.06097462
-10.90641888,-37.06108662
-10.90608072,-37.06102893
-10.90580368,-37.06088867
-10.90569895,-37.06080945
-10.90559621,-37.06078814
-10.90538341,-37.06063794
-10.90489687,-37.06043854
-10.90433668,-37.06028677
-10.90390004,-37.06011298
-10.90344991,-37.05994839
-10.90316524,-37.05984431
-10.90304264,-37.05958596
-10.90309358,-37.05917924
-10.90299615,-37.05909411
-10.90281366,-37.0590481
-10.90246731,-37.05904368
-10.90197105,-37.0590733
-10.90152028,-37.05908249
-10.90092242,-37.05906881
-10.90041634,-37.05904959
-10.89983202,-37.0590348
-10.89940699,-37.05901467
-10.89916147,-37.05897371
-10.89906724,-37.05881088
-10.89894604,-37.05869827
-10.89898272,-37.05866933
-10.89898149,-37.05866148
-10.89898258,-37.05865768
-10.89898321,-37.05865787
-10.89899389,-37.05862473
-10.89893697,-37.0585505
-10.89894792,-37.05840642
-10.89890551,-37.05836317
-10.89886548,-37.05832611
-10.89886218,-37.05828079
-10.89885211,-37.05826662
-10.89882905,-37.05829454
-10.89881562,-37.05828908
-10.89876544,-37.05826351
-10.89876377,-37.05817255
-10.89876495,-37.05809176
-10.89877268,-37.05809386
-10.89876802,-37.05808856
-10.89876323,-37.05808883
-10.89876458,-37.05808451
-10.89877188,-37.05808067
-10.89877632,-37.05807892
-10.89877717,-37.05807859
-10.89877717,-37.0580786
-10.89877756,-37.05807845
-10.89877318,-37.05801001
-10.89877909,-37.05798185
-10.89876268,-37.05794467
-10.89873004,-37.05793166
-10.89872761,-37.05795591
-10.89873506,-37.05794047
-10.89873677,-37.05793122
-10.89873712,-37.05793141
-10.89871481,-37.0578775
-10.89867777,-37.0578005
-10.89866617,-37.05778977
-10.89866379,-37.05778433
-10.89866502,-37.05778877
-10.89866404,-37.05779084
-10.89863354,-37.05780816
-10.89856611,-37.05786058
-10.89841719,-37.05791092
-10.89815447,-37.0580658
-10.89784878,-37.05829262
-10.89761903,-37.0581144
-10.89732929,-37.05789227
-10.89717686,-37.05778185
-10.89707984,-37.05772735
-10.89701027,-37.0576393
-10.89700872,-37.05759186
-10.89699122,-37.05759739
-10.89697745,-37.05758239
-10.8969464,-37.05737001
-10.89682958,-37.05693202
-10.89681246,-37.05656891
-10.89670929,-37.05638987
-10.8966253,-37.05597366
-10.89654314,-37.05545415
-10.89646924,-37.0550843
-10.89639706,-37.05463208
-10.89628769,-37.0542623
-10.89621119,-37.05378888
-10.89616226,-37.05344222
-10.89628005,-37.0532723
-10.89639045,-37.05331839
-10.89660797,-37.05335822
-10.89679471,-37.05342657
-10.89686863,-37.05337445
-10.89690567,-37.05341903
-10.8969056,-37.05341898
-10.89690555,-37.05341891
-10.89690549,-37.0534187
-10.89690548,-37.05341856
-10.8969055,-37.05341849
-10.89690548,-37.05341843
-10.8969055,-37.05341849
-10.89690554,-37.05341838
-10.89690564,-37.05341839
-10.89701263,-37.05340852
-10.89722523,-37.05342557
-10.89723832,-37.05350449
-10.89717068,-37.05363369
-10.897036,-37.05378087
-10.89698835,-37.05385026
-10.89678631,-37.05376199
-10.8964454,-37.05376647
-10.89629112,-37.05371052
-10.89632802,-37.05372689
-10.89629152,-37.05375495
-10.89628692,-37.05375099
-10.89627716,-37.05375652
-10.89625987,-37.05397725
-10.89628992,-37.05433394
-10.89641704,-37.05491169
-10.89650205,-37.05538725
-10.89662549,-37.05585079
-10.89672853,-37.05639197
-10.89683215,-37.05684729
-10.89688334,-37.05709153
-10.89688178,-37.05708553
-10.89688413,-37.05708087
-10.89690865,-37.05714155
-10.89691783,-37.05718521
-10.89693176,-37.05732323
-10.89695903,-37.05751781
-10.89707767,-37.05775834
-10.8972072,-37.05786438
-10.89736296,-37.05798437
-10.89741663,-37.05802338
-10.89741647,-37.05801987
-10.89741557,-37.05802015
-10.89741965,-37.05802177
-10.89742085,-37.05802202
-10.89742117,-37.05802217
-10.89742128,-37.05802227
-10.89742143,-37.05802221
-10.89742139,-37.05802219
-10.89747894,-37.05807238
-10.89773568,-37.05829255
-10.89812081,-37.05825626
-10.89859467,-37.05800414
-10.89911292,-37.05752394
-10.89970898,-37.05712928
-10.90018724,-37.05675472
-10.90076842,-37.05639709
-10.90127605,-37.05604642
-10.90165875,-37.05573016
-10.90198215,-37.05546222
-10.90227251,-37.05526793
-10.90236639,-37.05522582
-10.90236246,-37.05521877
-10.90235807,-37.05523154
-10.90236236,-37.05523916
-10.90236447,-37.05524287
-10.90236454,-37.055243
-10.90236466,-37.05524333
-10.90236475,-37.05524339
-10.9023649,-37.05524363
-10.90254257,-37.05513317
-10.90282964,-37.05494034
-10.90306344,-37.05478325
-10.90311258,-37.05512214
-10.90309853,-37.05551105
-10.90308741,-37.05611231
-10.90308918,-37.05664367
-10.90306858,-37.05728638
-10.90303992,-37.05784568
-10.90302953,-37.05844184
-10.90303765,-37.05884853
-10.90302128,-37.05913893
-10.90301883,-37.05925678
-10.90303325,-37.05952559
-10.90306907,-37.0598469
-10.90339438,-37.06001599
-10.90392679,-37.06023751
-10.90438371,-37.06042155
-10.90471035,-37.06053125
-10.90472527,-37.06054158
-10.90471949,-37.06054326
-10.90471906,-37.06054548
-10.90471908,-37.06054581
-10.90471909,-37.06054581
-10.90483354,-37.0605773
-10.90513748,-37.06065388
-10.90539805,-37.06075924
-10.90572617,-37.06093143
-10.90616548,-37.06116768
-10.90636103,-37.06128798
-10.90637358,-37.06128514
-10.90638002,-37.06129139
-10.90637535,-37.06128164
-10.90637324,-37.06127892
-10.90638069,-37.06128578
-10.90639188,-37.06128388
-10.90640803,-37.06129463
-10.90646538,-37.06144708
-10.90640914,-37.06188596
-10.90635141,-37.06230836
-10.90627555,-37.06287501
-10.90624604,-37.06336722
-10.90614223,-37.06403633
-10.90599761,-37.06461488
-10.90596871,-37.06476812
-10.90598258,-37.06478104
-10.90598051,-37.0647775
-10.90595152,-37.06481843
-10.90588523,-37.06512019
-10.90568886,-37.06564232
-10.90541711,-37.06616048
-10.90526082,-37.06673083
-10.90529493,-37.06738995
-10.90536405,-37.06791785
-10.90539059,-37.06823072
-10.90533728,-37.0684509
-10.90534819,-37.06848812
-10.9053413,-37.06849338
-10.90534095,-37.06849168
-10.90534075,-37.06849177
-10.90534526,-37.06854019
-10.90535917,-37.06871221
-10.90532939,-37.06907934
-10.90538317,-37.06936346
-10.90534533,-37.06977163
-10.90526838,-37.07022421
-10.90520452,-37.07062292
-10.90512337,-37.07119707
-10.90509762,-37.07160193
-10.90516816,-37.07161939
-10.90533123,-37.07164524
-10.90547442,-37.07166854
-10.90579741,-37.07172973
-10.90615877,-37.07175405
-10.90625685,-37.07177615
-10.90625743,-37.07178249
-10.90639338,-37.0717877
-10.90667219,-37.07181285
